TripID,dist2cent,walkingtime
243,202.5,182.25
244,190.0,171.0
245,53.25,47.925
246,101.0,90.89999999999999
247,27.33333333333337,24.600000000000033
248,44.19999999999982,39.77999999999984
249,0.0,0.0
250,332.0,298.8
251,165.0,148.5
252,197.75,177.975
253,53.5,48.15
254,0.0,0.0
255,61.5,55.349999999999994
256,0.0,0.0
257,161.5,145.35
258,79.0,71.1
259,230.66666666666674,207.60000000000005
260,207.0,186.29999999999998
261,89.5,80.55
262,170.2,153.17999999999998
263,21.0,18.9
264,27.33333333333333,24.599999999999994
265,247.5,222.75
266,85.0,76.5
267,32.19999999999982,28.979999999999833
268,253.33333333333337,228.00000000000003
269,122.25,110.02499999999999
270,201.0,180.9
271,293.3333333333335,264.0000000000001
272,58.333333333333336,52.5
273,121.5,109.35
274,73.0,65.7
275,11.666666666666515,10.499999999999863
276,41.333333333333485,37.20000000000014
277,40.0,36.0
278,66.33333333333326,59.69999999999993
279,147.5,132.75
280,70.5,63.449999999999996
281,85.0,76.5
282,213.0,191.7
283,107.0,96.3
284,0.0,0.0
285,135.0,121.5
286,264.8,238.32
287,134.0,120.6
288,166.33333333333326,149.69999999999993
289,0.0,0.0
290,194.0,174.6
291,79.66666666666663,71.69999999999996
292,128.5,115.64999999999999
293,117.66666666666674,105.90000000000006
294,84.5,76.05
295,176.66666666666652,158.99999999999986
296,263.79999999999995,237.41999999999996
297,94.5,85.05
298,57.39999999999998,51.659999999999975
299,121.5,109.35
300,84.66666666666674,76.20000000000006
301,160.0,144.0
302,89.0,80.1
303,0.0,0.0
304,122.0,109.8
305,73.39999999999998,66.05999999999997
306,7.400000000000091,6.660000000000082
307,157.0,141.29999999999998
308,245.5,220.95
309,102.0,91.8
310,151.66666666666663,136.49999999999997
311,128.0,115.19999999999999
312,19.0,17.099999999999998
313,0.0,0.0
314,0.0,0.0
315,183.80000000000018,165.42000000000016
316,9.75,8.775
317,108.0,97.19999999999999
318,185.0,166.5
319,234.5,211.04999999999998
320,74.66666666666652,67.19999999999986
321,53.0,47.699999999999996
322,117.0,105.3
323,234.75,211.27499999999998
324,130.0,117.0
325,32.5,29.25
326,174.75,157.275
327,79.25,71.325
328,80.0,72.0
329,59.0,53.099999999999994
330,95.33333333333331,85.79999999999998
331,200.0,180.0
332,23.5,21.15
333,86.25,77.625
334,39.66666666666663,35.69999999999997
335,0.0,0.0
336,163.5,147.15
337,1.0,0.8999999999999999
338,102.0,91.8
339,0.0,0.0
340,95.5,85.95
341,207.33333333333337,186.60000000000002
342,16.5,14.85
343,214.0,192.6
344,145.66666666666663,131.09999999999997
345,0.0,0.0
346,331.0,297.9
347,177.25,159.525
348,100.40000000000009,90.36000000000008
349,13.25,11.924999999999999
350,186.2,167.57999999999998
351,57.333333333333485,51.600000000000136
352,316.0,284.4
353,11.333333333333258,10.199999999999932
354,36.33333333333326,32.69999999999993
355,8.5,7.6499999999999995
356,44.0,39.6
357,15.666666666666742,14.100000000000067
358,143.66666666666663,129.29999999999995
359,32.66666666666674,29.400000000000066
360,0.0,0.0
361,283.75,255.375
362,332.0,298.8
363,225.19999999999982,202.67999999999984
364,287.66666666666674,258.90000000000003
365,24.33333333333337,21.900000000000034
366,57.33333333333326,51.59999999999993
367,186.33333333333326,167.69999999999993
368,125.19999999999982,112.67999999999984
369,0.0,0.0
370,0.0,0.0
371,62.5,56.25
372,99.0,89.1
373,265.0,238.5
374,71.0,63.9
375,232.0,208.79999999999998
376,26.75,24.075
377,26.5,23.849999999999998
378,71.5,64.35
379,114.66666666666674,103.20000000000006
380,70.75,63.675
381,0.0,0.0
382,58.0,52.199999999999996
383,92.0,82.8
384,163.0,146.7
385,33.16666666666674,29.850000000000065
386,131.33333333333331,118.19999999999997
387,0.0,0.0
388,213.75,192.375
389,0.0,0.0
390,106.5,95.85
391,0.0,0.0
392,21.0,18.9
393,195.5,175.95
394,64.83333333333326,58.34999999999993
395,61.5,55.349999999999994
396,57.66666666666674,51.90000000000006
397,1.0,0.8999999999999999
398,0.0,0.0
399,0.0,0.0
400,65.0,58.5
401,0.0,0.0
402,15.5,13.95
403,204.0,183.6
404,80.33333333333337,72.30000000000003
405,121.0,108.89999999999999
406,223.66666666666652,201.29999999999984
407,224.0,201.6
408,0.0,0.0
409,109.0,98.1
410,153.33333333333348,138.00000000000014
411,10.0,9.0
412,22.0,19.8
413,150.0,135.0
414,35.66666666666674,32.100000000000065
415,123.0,110.69999999999999
416,57.75,51.974999999999994
417,249.33333333333348,224.40000000000012
418,197.0,177.29999999999998
419,59.16666666666674,53.250000000000064
420,101.79999999999995,91.61999999999996
421,23.5,21.15
422,62.66666666666663,56.39999999999996
423,251.33333333333348,226.20000000000013
424,0.0,0.0
425,11.0,9.9
426,45.16666666666674,40.65000000000007
427,59.5,53.55
428,164.66666666666674,148.20000000000007
429,132.0,118.8
430,34.5,31.049999999999997
431,276.75,249.075
432,91.0,81.89999999999999
433,10.5,9.45
434,128.16666666666674,115.35000000000007
435,65.5,58.949999999999996
436,152.66666666666669,137.4
437,190.2,171.17999999999998
438,90.5,81.45
439,11.0,9.9
440,194.66666666666652,175.19999999999985
441,133.33333333333326,119.99999999999993
442,61.5,55.349999999999994
443,81.75,73.575
444,73.5,66.14999999999999
445,266.83333333333326,240.14999999999992
446,57.0,51.3
447,132.0,118.8
448,105.25,94.725
449,231.0,207.89999999999998
450,194.0,174.6
451,47.5,42.75
452,34.799999999999955,31.319999999999958
453,225.66666666666663,203.09999999999997
454,0.0,0.0
455,286.0,257.4
456,238.5,214.64999999999998
457,37.0,33.3
458,175.5,157.95
459,77.0,69.3
460,25.0,22.5
461,42.66666666666674,38.40000000000007
462,51.5,46.35
463,95.5,85.95
464,0.0,0.0
465,0.0,0.0
466,0.0,0.0
467,99.5,89.55
468,35.25,31.724999999999998
469,14.0,12.6
470,0.0,0.0
471,192.4000000000001,173.16000000000008
472,99.20000000000005,89.28000000000004
473,98.5,88.64999999999999
474,121.33333333333337,109.20000000000003
475,76.33333333333337,68.70000000000003
476,144.25,129.825
477,212.25,191.025
478,120.0,108.0
479,0.0,0.0
480,158.75,142.875
481,184.0,165.6
482,106.5,95.85
483,49.8,44.81999999999999
484,66.0,59.4
485,49.5,44.55
486,123.5,111.14999999999999
487,3.599999999999909,3.239999999999918
488,0.0,0.0
489,296.8,267.12
490,167.25,150.525
491,230.8,207.72
492,175.0,157.5
493,83.33333333333337,75.00000000000003
494,96.0,86.39999999999999
495,80.0,72.0
496,52.0,46.8
497,0.0,0.0
498,215.16666666666674,193.65000000000006
499,139.25,125.32499999999999
