TripID,dist2cent,walkingtime
0,342.0,307.8
1,110.77777777777783,99.70000000000005
2,533.4285714285716,480.0857142857144
3,254.8571428571429,229.3714285714286
4,232.5,209.25
5,230.8571428571429,207.7714285714286
6,183.80000000000018,165.42000000000016
7,11.400000000000091,10.260000000000081
8,24.0,21.599999999999998
9,451.72727272727275,406.55454545454546
10,434.1428571428571,390.7285714285714
11,68.0,61.199999999999996
12,352.75,317.47499999999997
13,134.28571428571428,120.85714285714285
14,185.125,166.61249999999998
15,491.0,441.9
16,254.4545454545455,229.00909090909093
17,347.125,312.41249999999997
18,418.4000000000001,376.56000000000006
19,148.0,133.2
20,250.0,225.0
21,511.0,459.9
22,539.4000000000001,485.46000000000004
23,136.64285714285717,122.97857142857144
24,420.8461538461538,378.7615384615384
25,383.0,344.7
26,309.25,278.325
27,142.0,127.8
28,487.0,438.29999999999995
29,196.77777777777777,177.1
30,635.0,571.5
31,123.125,110.8125
32,186.375,167.73749999999998
33,252.16666666666652,226.94999999999985
34,232.79999999999995,209.51999999999995
35,479.0,431.09999999999997
36,449.0,404.09999999999997
37,541.0,486.9
38,348.57142857142844,313.7142857142856
39,349.6,314.64
40,624.0,561.6
41,28.199999999999818,25.379999999999836
42,383.22222222222223,344.9
43,474.5999999999999,427.1399999999999
44,31.285714285714278,28.157142857142848
45,51.909090909090935,46.71818181818184
46,550.4285714285716,495.38571428571436
47,265.0,238.5
48,263.75,237.375
49,316.42857142857156,284.7857142857144
50,454.0,408.59999999999997
51,141.0,126.89999999999999
52,28.0,25.2
53,81.71428571428572,73.54285714285714
54,91.59999999999991,82.43999999999991
55,441.125,397.0125
56,281.66666666666663,253.49999999999994
57,233.0,209.7
58,468.4,421.55999999999995
59,51.400000000000006,46.260000000000005
60,452.8461538461538,407.5615384615384
61,67.875,61.0875
62,306.1538461538462,275.53846153846155
63,306.875,276.1875
64,508.70000000000005,457.83000000000004
65,223.85714285714286,201.47142857142856
66,65.33333333333337,58.80000000000003
67,245.0,220.5
68,164.0,147.6
69,55.5,49.949999999999996
70,414.35714285714283,372.9214285714285
71,86.80000000000018,78.12000000000016
72,397.375,357.6375
73,168.0,151.2
74,446.7142857142858,402.0428571428572
75,344.875,310.3875
76,261.2857142857142,235.1571428571428
77,91.66666666666663,82.49999999999996
78,154.80000000000018,139.32000000000016
79,257.8461538461538,232.06153846153842
80,619.1428571428571,557.2285714285714
81,110.0,99.0
82,161.8461538461538,145.6615384615384
83,339.0,305.09999999999997
84,344.1,309.69
85,330.7142857142857,297.6428571428571
86,294.64285714285717,265.17857142857144
87,421.1428571428571,379.0285714285714
88,0.0,0.0
89,352.09090909090907,316.8818181818181
90,255.27272727272725,229.74545454545452
91,354.35714285714283,318.9214285714285
92,416.1428571428571,374.5285714285714
93,170.8461538461538,153.76153846153844
94,143.27272727272725,128.9454545454545
95,30.0,27.0
96,541.909090909091,487.71818181818185
97,320.25,288.22499999999997
98,317.29999999999995,285.56999999999994
99,345.0,310.5
100,128.77777777777777,115.89999999999999
101,105.79999999999995,95.21999999999996
102,292.8888888888887,263.5999999999998
103,23.199999999999818,20.879999999999836
104,478.7142857142857,430.84285714285716
105,253.0,227.7
106,316.875,285.1875
107,108.0,97.19999999999999
108,285.0,256.5
109,37.0,33.3
110,432.7777777777778,389.5
111,79.28571428571422,71.35714285714279
112,453.0,407.7
113,49.19999999999982,44.27999999999984
114,243.4545454545455,219.10909090909092
115,457.33333333333337,411.6
116,435.8000000000002,392.22000000000014
117,166.0,149.4
118,385.8571428571429,347.2714285714286
119,297.77777777777777,268.0
120,232.0,208.79999999999998
121,187.1428571428571,168.4285714285714
122,449.125,404.2125
123,341.1428571428571,307.0285714285714
124,494.125,444.7125
125,171.75,154.575
126,446.0,401.4
127,211.0,189.9
128,356.4,320.76
129,326.2222222222222,293.59999999999997
130,0.0,0.0
131,219.375,197.4375
132,390.1999999999998,351.17999999999984
133,63.80000000000018,57.42000000000016
134,212.0,190.79999999999998
135,268.25,241.42499999999998
136,264.1428571428571,237.7285714285714
137,434.20000000000005,390.78000000000003
138,330.77777777777777,297.7
139,467.0,420.29999999999995
140,403.75,363.375
141,226.25,203.625
142,95.0,85.5
143,232.8571428571429,209.57142857142858
144,270.0,243.0
145,161.1428571428571,145.02857142857138
146,290.0,261.0
147,377.33333333333326,339.5999999999999
148,339.0,305.09999999999997
149,27.800000000000182,25.020000000000163
150,165.66666666666663,149.09999999999997
151,605.3333333333334,544.8
152,400.20000000000005,360.18
153,154.8888888888887,139.3999999999998
154,392.42857142857156,353.18571428571437
155,303.75,273.375
156,52.333333333333485,47.100000000000136
157,384.625,346.16249999999997
158,218.75,196.875
159,120.80000000000018,108.72000000000016
160,202.66666666666674,182.40000000000006
161,116.75,105.07499999999999
162,360.33333333333337,324.3
163,131.5,118.35
164,344.09090909090907,309.68181818181813
165,275.2222222222222,247.69999999999993
166,108.0,97.19999999999999
167,184.77777777777777,166.29999999999998
168,358.0,322.2
169,450.1538461538462,405.13846153846157
170,557.8571428571429,502.07142857142856
171,67.19999999999999,60.47999999999999
172,403.8571428571429,363.4714285714286
173,256.1428571428571,230.52857142857138
174,621.8571428571429,559.6714285714286
175,522.875,470.5875
176,153.29999999999995,137.96999999999994
177,174.5999999999999,157.1399999999999
178,8.0,7.199999999999999
179,221.875,199.6875
180,449.0,404.09999999999997
181,131.0,117.89999999999999
182,466.6666666666665,419.99999999999983
183,204.0,183.6
184,150.5,135.45
185,79.625,71.6625
186,504.64285714285717,454.17857142857144
187,96.80000000000018,87.12000000000016
188,200.0,180.0
189,293.4000000000001,264.06000000000006
190,540.0,486.0
191,388.0,349.2
192,354.0,318.59999999999997
193,232.66666666666663,209.39999999999995
194,383.75,345.375
195,6.642857142857167,5.97857142857145
196,407.8571428571429,367.0714285714286
197,311.1538461538462,280.03846153846155
198,219.16666666666652,197.24999999999986
199,215.4000000000001,193.86000000000007
200,350.75,315.675
201,228.0,205.2
202,127.0,114.3
203,157.75,141.975
204,267.9,241.10999999999996
205,414.125,372.7125
206,61.0,54.9
207,336.33333333333337,302.70000000000005
208,516.090909090909,464.4818181818181
209,75.83333333333348,68.25000000000013
210,156.25,140.625
211,238.0,214.2
212,593.0,533.6999999999999
213,226.42857142857156,203.7857142857144
214,316.1428571428571,284.5285714285714
215,559.625,503.66249999999997
216,479.72727272727275,431.75454545454545
217,142.66666666666663,128.39999999999995
218,135.0,121.5
219,96.875,87.1875
220,534.1428571428571,480.7285714285714
221,86.29999999999995,77.66999999999996
222,29.399999999999977,26.45999999999998
223,196.0,176.4
224,484.0,435.59999999999997
225,298.875,268.9875
226,362.5999999999999,326.3399999999999
227,387.1428571428571,348.4285714285714
228,280.66666666666663,252.59999999999997
229,279.2,251.27999999999997
230,206.75,186.075
231,10.199999999999818,9.179999999999836
232,117.27272727272725,105.54545454545452
233,105.85714285714289,95.2714285714286
234,86.84615384615381,78.16153846153843
235,523.8571428571429,471.4714285714286
236,95.85714285714289,86.2714285714286
237,334.75,301.275
238,566.7777777777778,510.1
239,419.0,377.09999999999997
240,46.875,42.1875
241,191.16666666666652,172.04999999999987
242,128.875,115.9875
243,121.59999999999991,109.43999999999991
244,241.8571428571429,217.67142857142858
245,292.5454545454545,263.29090909090905
246,477.0,429.29999999999995
247,375.33333333333337,337.8
248,44.19999999999982,39.77999999999984
249,270.6,243.54000000000002
250,332.0,298.8
251,603.9,543.51
252,481.5454545454545,433.390909090909
253,158.90909090909093,143.01818181818183
254,372.35714285714283,335.1214285714285
255,19.40000000000009,17.460000000000083
256,451.0,405.9
257,441.9,397.71
258,77.875,70.08749999999999
259,107.85714285714289,97.0714285714286
260,153.83333333333348,138.45000000000013
261,470.1,423.09
262,537.0,483.29999999999995
263,336.2222222222222,302.59999999999997
264,497.57142857142844,447.8142857142856
265,559.0,503.09999999999997
266,330.8333333333335,297.7500000000001
267,32.19999999999982,28.979999999999833
268,364.7142857142857,328.24285714285713
269,361.5454545454545,325.390909090909
270,548.0,493.2
271,331.1111111111113,298.00000000000017
272,250.1428571428571,225.12857142857138
273,156.0,140.4
274,188.14285714285714,169.32857142857142
275,45.25,40.725
276,516.8888888888887,465.1999999999998
277,561.2727272727273,505.1454545454545
278,58.14285714285711,52.328571428571394
279,129.20000000000005,116.28000000000003
280,266.1428571428571,239.52857142857138
281,160.83333333333348,144.75000000000014
282,433.64285714285717,390.2785714285714
283,285.5999999999999,257.0399999999999
284,31.0,27.9
285,362.0,325.8
286,264.8,238.32
287,484.5999999999999,436.1399999999999
288,69.09090909090907,62.18181818181816
289,370.2857142857143,333.2571428571428
290,142.0,127.8
291,585.5454545454545,526.990909090909
292,251.70000000000005,226.53000000000003
293,573.7,516.33
294,161.71428571428572,145.54285714285714
295,138.8888888888887,124.99999999999982
296,368.75,331.875
297,463.29999999999995,416.9699999999999
298,248.0,223.2
299,160.28571428571428,144.25714285714284
300,499.125,449.2125
301,334.0,300.59999999999997
302,74.83333333333348,67.35000000000014
303,436.33333333333337,392.7
304,32.0,28.799999999999997
305,264.0,237.6
306,250.4545454545455,225.40909090909093
307,254.83333333333348,229.35000000000014
308,216.0,194.39999999999998
309,298.75,268.875
310,293.0,263.7
311,25.84615384615381,23.26153846153843
312,411.5999999999999,370.4399999999999
313,215.5,193.95
314,127.33333333333326,114.59999999999992
315,183.80000000000018,165.42000000000016
316,499.0,449.09999999999997
317,329.35714285714283,296.4214285714285
318,234.0,210.6
319,393.1428571428571,353.82857142857137
320,36.88888888888869,33.19999999999982
321,144.0,129.6
322,263.20000000000005,236.88000000000002
323,422.90909090909093,380.6181818181818
324,344.0,309.59999999999997
325,35.14285714285714,31.628571428571423
326,15.0,13.5
327,204.5454545454545,184.09090909090904
328,147.0,132.29999999999998
329,386.25,347.625
330,249.0,224.1
331,151.0,135.9
332,524.0,471.59999999999997
333,115.89999999999998,104.30999999999997
334,368.33333333333337,331.5
335,417.5,375.75
336,117.14285714285711,105.42857142857139
337,313.25,281.925
338,10.285714285714278,9.25714285714285
339,449.0,404.09999999999997
340,95.5,85.95
341,240.0,216.0
342,564.0,507.59999999999997
343,77.22222222222217,69.49999999999996
344,253.57142857142844,228.21428571428558
345,430.66666666666663,387.59999999999997
346,134.25,120.82499999999999
347,177.25,159.525
348,343.4545454545455,309.1090909090909
349,96.72727272727275,87.05454545454548
350,521.0,468.9
351,207.4,186.66
352,316.0,284.4
353,113.14285714285711,101.8285714285714
354,560.7777777777778,504.70000000000005
355,126.27272727272725,113.64545454545453
356,8.0,7.199999999999999
357,241.25,217.125
358,361.0,324.9
359,514.7272727272727,463.25454545454545
360,362.0,325.8
361,283.75,255.375
362,381.8571428571429,343.6714285714286
363,225.19999999999982,202.67999999999984
364,194.0,174.6
365,87.39999999999998,78.65999999999998
366,241.0,216.89999999999998
367,466.0,419.4
368,125.19999999999982,112.67999999999984
369,356.0,320.4
370,166.0,149.4
371,134.28571428571422,120.85714285714279
372,239.0,215.1
373,368.125,331.3125
374,451.57142857142844,406.4142857142856
375,232.0,208.79999999999998
376,136.72727272727275,123.05454545454546
377,191.66666666666663,172.49999999999997
378,122.35714285714283,110.12142857142854
379,154.8571428571429,139.3714285714286
380,272.9,245.60999999999996
381,565.8571428571429,509.2714285714286
382,207.125,186.4125
383,248.28571428571428,223.45714285714283
384,309.875,278.8875
385,62.875,56.5875
386,527.5714285714284,474.8142857142856
387,434.5999999999999,391.1399999999999
388,323.72727272727275,291.3545454545455
389,306.5,275.84999999999997
390,304.09090909090907,273.68181818181813
391,361.0,324.9
392,545.4285714285716,490.88571428571436
393,500.8461538461538,450.7615384615384
394,35.125,31.612499999999997
395,339.70000000000005,305.73
396,303.25,272.925
397,311.25,280.125
398,430.22222222222223,387.2
399,326.5999999999999,293.9399999999999
400,367.0,330.3
401,29.59999999999991,26.639999999999915
402,143.5999999999999,129.23999999999992
403,154.1428571428571,138.7285714285714
404,442.4545454545455,398.20909090909095
405,427.8571428571429,385.07142857142856
406,354.5,319.05
407,574.875,517.3874999999999
408,100.0,90.0
409,470.35714285714283,423.32142857142856
410,628.8888888888887,565.9999999999998
411,143.8461538461538,129.46153846153842
412,415.35714285714283,373.82142857142856
413,461.2857142857142,415.1571428571428
414,271.09090909090907,243.98181818181814
415,503.57142857142844,453.21428571428555
416,102.0,91.8
417,384.5999999999999,346.13999999999993
418,510.4000000000001,459.36000000000007
419,88.875,79.9875
420,206.75,186.075
421,262.4000000000001,236.16000000000008
422,391.33333333333337,352.20000000000005
423,289.1111111111113,260.20000000000016
424,216.80000000000018,195.12000000000015
425,60.0,54.0
426,99.375,89.4375
427,250.28571428571422,225.25714285714278
428,457.75,411.97499999999997
429,269.9,242.90999999999997
430,115.40000000000009,103.86000000000007
431,464.90909090909093,418.41818181818184
432,167.75,150.975
433,28.799999999999955,25.91999999999996
434,157.875,142.0875
